,time,type,fracSize,low,high,note,tokenPriceA,tokenPriceB,cumFees
785,2021-05-03 16:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3278.2160357733087,0.9990101146597132,0.1476717016685252
786,2021-05-03 17:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3331.474623535558,0.9998526610636768,0.1477758717406638
787,2021-05-03 18:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3287.7049640338464,1.000553359116238,0.1478625240149567
788,2021-05-03 19:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3289.1268542795838,0.9995622611755663,0.1479264470973367
789,2021-05-03 20:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3317.492049837557,1.0006816889180736,0.1479729800143455
790,2021-05-03 21:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3371.874558911932,0.9999330165545268,0.1480250712770793
791,2021-05-03 22:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3426.854306086695,1.0000416121271691,0.1481307890347544
792,2021-05-03 23:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3253.34039275773,1.000661418165245,0.1482810738164867
793,2021-05-04 00:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3291.2790871247958,0.9997142281898724,0.1484349464113554
794,2021-05-04 01:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3229.663461691705,1.0010342118364342,0.1485208333022727
795,2021-05-04 02:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3231.790461182118,0.9999231155364664,0.1486108792744357
796,2021-05-04 03:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3337.617768689736,0.9990144569691436,0.1486665995506252
797,2021-05-04 04:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3374.799605618307,0.9994659884472612,0.1487155680335666
798,2021-05-04 05:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3343.312427880517,0.9976351912338286,0.1487531857256132
799,2021-05-04 06:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3325.0655518447143,0.9993221297248432,0.1488014208462464
800,2021-05-04 07:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3296.043501552181,1.0003827556276423,0.1488787860669199
801,2021-05-04 08:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3337.0963602381958,1.0002357480930792,0.1489640499495401
802,2021-05-04 09:58:15.211,base,1,2849.9110018517163,3498.3379984410467,hold,3427.2433746939564,0.9990030690671756,0.1490419464049271
803,2021-05-04 10:58:15.211,base,1,3129.463275057937,3838.2273200134036,new,3472.481811777453,0.9997713098778184,0.1491069748921116
804,2021-05-04 11:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3468.8785452218176,0.9993094616409998,0.1491753707484154
805,2021-05-04 12:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3471.4813611022446,1.00107187924558,0.1492592274515445
806,2021-05-04 13:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3393.524468216572,1.0002771466674656,0.1494106551977834
807,2021-05-04 14:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3254.6001016895457,1.00391273432482,0.1496621306139235
808,2021-05-04 15:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3242.7262031195605,1.0008190450980503,0.1498180551618689
809,2021-05-04 16:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3319.490317996006,1.0002219630447096,0.1499276951433354
810,2021-05-04 17:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3385.391655252035,0.999660187552387,0.1500044953577989
811,2021-05-04 18:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3389.874714349125,1.0004710587201708,0.150049048580401
812,2021-05-04 19:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3407.075510612261,1.0002105720866632,0.1501253778860529
813,2021-05-04 20:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3343.6897705188035,1.0003986344809364,0.1501853550020225
814,2021-05-04 21:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3302.1159468379365,1.0012723616985126,0.1502496917530209
815,2021-05-04 22:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3245.279421027567,1.0005858186394203,0.1503084809247047
816,2021-05-04 23:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3306.475320637017,1.0012307156048126,0.150393106512481
817,2021-05-05 00:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3367.594607094835,0.9999437341185392,0.1505571722272936
818,2021-05-05 01:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3315.4537360118043,1.0005950545774815,0.1505903246048438
819,2021-05-05 02:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3290.6690519227823,0.999984522505151,0.1506338358855516
820,2021-05-05 03:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3261.924290901597,0.9980838817679466,0.1506848582846495
821,2021-05-05 04:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3268.071791001214,1.0002637925556357,0.1507425649213087
822,2021-05-05 05:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3257.413709043481,0.9964635000754024,0.1508919295667319
823,2021-05-05 06:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3340.1345936307007,0.9997956862888364,0.1509432760272771
824,2021-05-05 07:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3357.9045526695986,1.0009791829663075,0.1510073597763423
825,2021-05-05 08:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3371.754757433057,1.0003116493143758,0.151059445362989
826,2021-05-05 09:58:15.211,base,1,3129.463275057937,3838.2273200134036,hold,3375.2128673797656,0.999935551919454,0.1511062538844794
827,2021-05-05 10:58:15.211,base,1,3004.6595866815023,3745.7750263797316,new,3349.77152731342,0.9998842700541456,0.1511277574174069
828,2021-05-05 11:58:15.211,base,1,3004.6595866815023,3745.7750263797316,hold,3369.118174803178,1.0003850684446396,0.1511550726600319
